new_method_p_layer_circuit_128,new_method_censored_circuit_128
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,0.0
98.0,94.0
98.0,94.0
98.0,94.0
98.0,94.0
98.0,96.0
98.0,96.0
98.0,96.0
98.0,96.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
98.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,98.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
100.0,100.0
